distinct_id,Billing State,Bill Plan Name,Conversion Date,Registration Date
152859,Expired,Plus2013,,21-Jun-2013
152860,Expired,Plus2013,,21-Jun-2013
152861,Expired,Plus2013,,21-Jun-2013
152862,Expired,Plus2013,,21-Jun-2013
152863,Expired,Plus2013,,21-Jun-2013
152864,Expired,Plus2013,,21-Jun-2013
152865,Expired,Plus2013,,21-Jun-2013
152866,Expired,Plus2013,,21-Jun-2013
152867,Expired,Plus2013,,21-Jun-2013
152868,Cancelled,Plus2013,,21-Jun-2013
152869,Expired,Plus2013,,21-Jun-2013
152870,Expired,Plus2013,,21-Jun-2013
152871,Expired,Plus2013,,21-Jun-2013
152872,Expired,Plus2013,,21-Jun-2013
152873,Expired,Plus2013,,21-Jun-2013
152874,Expired,Plus2013,,21-Jun-2013
152875,Expired,Plus2013,,21-Jun-2013
152876,Expired,Plus2013,,21-Jun-2013
152877,Expired,Plus2013,,21-Jun-2013
152878,Expired,Plus2013,,21-Jun-2013
152879,Expired,Plus2013,,21-Jun-2013
152880,Expired,Plus2013,,21-Jun-2013
152881,Expired,Plus2013,,21-Jun-2013
152882,Expired,Plus2013,,21-Jun-2013
152883,Expired,Plus2013,,21-Jun-2013
152884,Expired,Plus2013,,21-Jun-2013
152885,Active,Starter2013 - $36,5-Jul-2013,21-Jun-2013
152886,Expired,Plus2013,,21-Jun-2013
152887,Expired,Plus2013,,21-Jun-2013
152888,Expired,Plus2013,,21-Jun-2013
152889,Expired,Plus2013,,21-Jun-2013
152891,Expired,Plus2013,,21-Jun-2013
152892,Expired,Plus2013,,21-Jun-2013
152893,Expired,Plus2013,,21-Jun-2013
152894,Expired,Plus2013,,21-Jun-2013
152895,Expired,Plus2013,,21-Jun-2013
152896,Expired,Plus2013,,21-Jun-2013
152897,Expired,Plus2013,,21-Jun-2013
152898,Expired,Plus2013,,21-Jun-2013
152899,Expired,Plus2013,,21-Jun-2013
152900,Active,Starter2013 - $36,4-Jul-2013,21-Jun-2013
152901,Active,Plus2013,29-Jul-2013,21-Jun-2013
152902,Expired,Plus2013,,21-Jun-2013
152903,Expired,Plus2013,,21-Jun-2013
152904,Expired,Plus2013,,21-Jun-2013
152905,Expired,Plus2013,,21-Jun-2013
152906,Expired,Plus2013,,21-Jun-2013
152907,Expired,Plus2013,,21-Jun-2013
152908,Expired,Plus2013,,21-Jun-2013
152909,Expired,Plus2013,,21-Jun-2013
152910,Expired,Plus2013,,21-Jun-2013
152911,Expired,Plus2013,,21-Jun-2013
152912,Expired,Plus2013,,21-Jun-2013
152913,Expired,Plus2013,,21-Jun-2013
152914,Expired,Plus2013,,21-Jun-2013
152915,Expired,Plus2013,,21-Jun-2013
152916,Expired,Plus2013,,21-Jun-2013
152917,Expired,Plus2013,,21-Jun-2013
152918,Expired,Plus2013,,21-Jun-2013
152919,Expired,Plus2013,,21-Jun-2013
152920,Expired,Plus2013,,21-Jun-2013
152921,Expired,Plus2013,,21-Jun-2013
152922,Expired,Plus2013,,21-Jun-2013
152923,Cancelled,Plus2013,,21-Jun-2013
152924,Expired,Plus2013,,21-Jun-2013
152925,Expired,Plus2013,,21-Jun-2013
152926,Expired,Plus2013,,21-Jun-2013
152927,Expired,Plus2013,,21-Jun-2013
152928,Expired,Plus2013,,22-Jun-2013
152929,Active,Starter2013 - $36,7-Jul-2013,22-Jun-2013
152930,Expired,Plus2013,,22-Jun-2013
152931,Expired,Plus2013,,22-Jun-2013
152932,Active,Plus2013,23-Jul-2013,22-Jun-2013
152933,Expired,Plus2013,,22-Jun-2013
152935,Expired,Plus2013,,22-Jun-2013
152936,Expired,Plus2013,,22-Jun-2013
152937,Active,Plus2013,15-Jul-2013,22-Jun-2013
152938,Active,Starter2013 - $36,5-Jul-2013,22-Jun-2013
152939,Expired,Plus2013,,22-Jun-2013
152940,Expired,Plus2013,,22-Jun-2013
152941,Expired,Plus2013,,22-Jun-2013
152942,Expired,Plus2013,,22-Jun-2013
152943,Expired,Plus2013,,22-Jun-2013
152944,Expired,Plus2013,,22-Jun-2013
152945,Expired,Plus2013,,22-Jun-2013
152946,Expired,Plus2013,,22-Jun-2013
152947,Expired,Plus2013,,22-Jun-2013
152948,Expired,Plus2013,,22-Jun-2013
152949,Expired,Plus2013,,22-Jun-2013
152950,Expired,Plus2013,,22-Jun-2013
152951,Expired,Plus2013,,22-Jun-2013
152952,Expired,Plus2013,,22-Jun-2013
152953,Expired,Plus2013,,22-Jun-2013
152954,Expired,Plus2013,,22-Jun-2013
152955,Expired,Plus2013,,22-Jun-2013
152956,Expired,Plus2013,,22-Jun-2013
152957,Expired,Plus2013,,22-Jun-2013
152958,Expired,Plus2013,,22-Jun-2013
152959,Expired,Plus2013,,22-Jun-2013
152960,Expired,Plus2013,,22-Jun-2013
152961,Expired,Plus2013,,22-Jun-2013
152962,Expired,Plus2013,,22-Jun-2013
152963,Expired,Plus2013,,22-Jun-2013
152964,Expired,Plus2013,,22-Jun-2013
152965,Expired,Plus2013,,22-Jun-2013
152966,Expired,Plus2013,,22-Jun-2013
152967,Expired,Plus2013,,22-Jun-2013
152969,Expired,Plus2013,,22-Jun-2013
152970,Expired,Plus2013,,22-Jun-2013
152971,Expired,Plus2013,,22-Jun-2013
152972,Expired,Plus2013,,22-Jun-2013
152973,Expired,Plus2013,,22-Jun-2013
152975,Expired,Plus2013,,22-Jun-2013
152976,Expired,Plus2013,,22-Jun-2013
152978,Expired,Plus2013,,22-Jun-2013
152979,Expired,Plus2013,,22-Jun-2013
152981,Expired,Plus2013,,22-Jun-2013
152982,Expired,Plus2013,,22-Jun-2013
152983,Active,Plus2013,5-Jul-2013,22-Jun-2013
152985,Expired,Plus2013,,22-Jun-2013
152987,Expired,Plus2013,,22-Jun-2013
152988,Expired,Plus2013,,22-Jun-2013
152989,Expired,Plus2013,,22-Jun-2013
152991,Active,Plus2013,2-Jul-2013,22-Jun-2013
152992,Expired,Plus2013,,22-Jun-2013
152993,Expired,Plus2013,,22-Jun-2013
152994,Expired,Plus2013,,22-Jun-2013
152995,Expired,Plus2013,,22-Jun-2013
152996,Cancelled,Plus2013,,22-Jun-2013
152997,Expired,Plus2013,,22-Jun-2013
152998,Expired,Plus2013,,22-Jun-2013
152999,Expired,Plus2013,,22-Jun-2013
153000,Expired,Plus2013,,22-Jun-2013
153001,Expired,Plus2013,,22-Jun-2013
153002,Expired,Plus2013,,22-Jun-2013
153003,Expired,Plus2013,,22-Jun-2013
153004,Expired,Plus2013,,22-Jun-2013
153005,Expired,Plus2013,,22-Jun-2013
153006,Expired,Plus2013,,22-Jun-2013
153007,Expired,Plus2013,,22-Jun-2013
153008,Expired,Plus2013,,22-Jun-2013
153009,Active,Starter2013 - $36,25-Jun-2013,22-Jun-2013
153010,Expired,Plus2013,,23-Jun-2013
153011,Expired,Plus2013,,23-Jun-2013
153012,Expired,Plus2013,,23-Jun-2013
153013,Active,Plus2013,9-Jul-2013,23-Jun-2013
153014,Expired,Plus2013,,23-Jun-2013
153015,Expired,Plus2013,,23-Jun-2013
153016,Expired,Plus2013,,23-Jun-2013
153017,Expired,Plus2013,,23-Jun-2013
153018,Expired,Plus2013,,23-Jun-2013
153019,Expired,Plus2013,,23-Jun-2013
153020,Expired,Plus2013,,23-Jun-2013
153021,Expired,Plus2013,,23-Jun-2013
153022,Expired,Plus2013,,23-Jun-2013
153043,Expired,Plus2013,,23-Jun-2013
153049,Expired,Plus2013,,23-Jun-2013
153052,Expired,Plus2013,,23-Jun-2013
153053,Expired,Plus2013,,23-Jun-2013
153054,Expired,Plus2013,,23-Jun-2013
153056,Expired,Plus2013,,23-Jun-2013
153057,Expired,Plus2013,,23-Jun-2013
153058,Expired,Plus2013,,23-Jun-2013
153059,Expired,Plus2013,,23-Jun-2013
153060,Expired,Plus2013,,23-Jun-2013
153061,Expired,Plus2013,,23-Jun-2013
153063,Expired,Plus2013,,23-Jun-2013
153064,Expired,Plus2013,,23-Jun-2013
153065,Expired,Plus2013,,23-Jun-2013
153066,Expired,Plus2013,,23-Jun-2013
153067,Expired,Plus2013,,23-Jun-2013
153068,Past Due,Plus2013,19-Jul-2013,23-Jun-2013
153069,Expired,Plus2013,,23-Jun-2013
153070,Expired,Plus2013,,23-Jun-2013
153072,Expired,Plus2013,,23-Jun-2013
153073,Expired,Plus2013,,23-Jun-2013
153074,Cancelled,Plus2013,,23-Jun-2013
153075,Expired,Plus2013,,23-Jun-2013
153076,Expired,Plus2013,,23-Jun-2013
153077,Expired,Plus2013,,23-Jun-2013
153078,Expired,Plus2013,,23-Jun-2013
153079,Expired,Plus2013,,23-Jun-2013
153080,Expired,Plus2013,,23-Jun-2013
153081,Expired,Plus2013,,23-Jun-2013
153082,Expired,Plus2013,,23-Jun-2013
153083,Expired,Plus2013,,23-Jun-2013
153084,Expired,Plus2013,,23-Jun-2013
153085,Expired,Plus2013,,23-Jun-2013
153086,Expired,Plus2013,,23-Jun-2013
153087,Expired,Plus2013,,23-Jun-2013
153088,Expired,Plus2013,,23-Jun-2013
153089,Expired,Plus2013,,23-Jun-2013
153092,Expired,Plus2013,,23-Jun-2013
153093,Expired,Plus2013,,23-Jun-2013
153094,Expired,Plus2013,,23-Jun-2013
153095,Expired,Plus2013,,23-Jun-2013
153096,Expired,Plus2013,,23-Jun-2013
153097,Expired,Plus2013,,23-Jun-2013
153098,Expired,Plus2013,,23-Jun-2013
153099,Expired,Plus2013,,23-Jun-2013
153100,Expired,Plus2013,,23-Jun-2013
153101,Expired,Plus2013,,23-Jun-2013
153102,Expired,Plus2013,,23-Jun-2013
153103,Expired,Plus2013,,23-Jun-2013
153104,Expired,Plus2013,,23-Jun-2013
153105,Expired,Plus2013,,23-Jun-2013
153106,Expired,Plus2013,,23-Jun-2013
153107,Expired,Plus2013,,23-Jun-2013
153108,Expired,Plus2013,,23-Jun-2013
153109,Active,Starter2013 - $36,9-Aug-2013,23-Jun-2013
153111,Expired,Plus2013,,23-Jun-2013
153112,Expired,Plus2013,,23-Jun-2013
153113,Expired,Plus2013,,23-Jun-2013
153114,Trialing,Plus2013,,23-Jun-2013
153115,Expired,Plus2013,,23-Jun-2013
153116,Expired,Plus2013,,23-Jun-2013
153117,Active,Starter2013 - $36,27-Jul-2013,23-Jun-2013
153118,Expired,Plus2013,,23-Jun-2013
153119,Expired,Plus2013,,23-Jun-2013
153120,Expired,Plus2013,,23-Jun-2013
153121,Expired,Plus2013,,23-Jun-2013
153122,Active,Plus2013,4-Jul-2013,23-Jun-2013
153123,Expired,Plus2013,,23-Jun-2013
153124,Expired,Plus2013,,23-Jun-2013
153125,Expired,Plus2013,,23-Jun-2013
153126,Expired,Plus2013,,23-Jun-2013
153127,Expired,Plus2013,,23-Jun-2013
153129,Expired,Plus2013,,24-Jun-2013
153130,Expired,Plus2013,,24-Jun-2013
153131,Expired,Plus2013,,24-Jun-2013
153132,Expired,Plus2013,,24-Jun-2013
153133,Expired,Plus2013,,24-Jun-2013
153134,Expired,Plus2013,,24-Jun-2013
153135,Expired,Plus2013,,24-Jun-2013
153137,Active,Plus2013,9-Jul-2013,24-Jun-2013
153138,Expired,Plus2013,,24-Jun-2013
153140,Expired,Plus2013,,24-Jun-2013
153141,Active,Plus2013,30-Jul-2013,24-Jun-2013
153142,Expired,Plus2013,,24-Jun-2013
153144,Expired,Plus2013,,24-Jun-2013
153145,Expired,Plus2013,,24-Jun-2013
153146,Expired,Plus2013,,24-Jun-2013
153147,Expired,Plus2013,,24-Jun-2013
153148,Expired,Plus2013,,24-Jun-2013
153149,Expired,Plus2013,,24-Jun-2013
153150,Expired,Plus2013,,24-Jun-2013
153151,Active,Plus2013,23-Jul-2013,24-Jun-2013
153152,Expired,Plus2013,,24-Jun-2013
153153,Expired,Plus2013,,24-Jun-2013
153154,Expired,Plus2013,,24-Jun-2013
153155,Expired,Plus2013,,24-Jun-2013
153156,Expired,Plus2013,,24-Jun-2013
153157,Expired,Plus2013,,24-Jun-2013
153158,Expired,Plus2013,,24-Jun-2013
153159,Cancelled,Plus2013,,24-Jun-2013
153160,Expired,Plus2013,,24-Jun-2013
153162,Active,Starter2013 - $36,9-Jul-2013,24-Jun-2013
153163,Expired,Plus2013,,24-Jun-2013
153164,Expired,Plus2013,,24-Jun-2013
153165,Expired,Plus2013,,24-Jun-2013
153166,Expired,Plus2013,,24-Jun-2013
153167,Expired,Plus2013,,24-Jun-2013
153168,Expired,Plus2013,,24-Jun-2013
153169,Expired,Plus2013,,24-Jun-2013
153170,Expired,Plus2013,,24-Jun-2013
153171,Expired,Plus2013,,24-Jun-2013
153172,Active,Starter2013 - $36,17-Jul-2013,24-Jun-2013
153173,Active,Starter2013 - $36,8-Jul-2013,24-Jun-2013
153174,Cancelled,Plus2013,,24-Jun-2013
153175,Expired,Plus2013,,24-Jun-2013
153176,Expired,Plus2013,,24-Jun-2013
153177,Expired,Plus2013,,24-Jun-2013
153178,Expired,Plus2013,,24-Jun-2013
153179,Expired,Plus2013,,24-Jun-2013
153181,Expired,Plus2013,,24-Jun-2013
153182,Expired,Plus2013,,24-Jun-2013
153183,Expired,Plus2013,,24-Jun-2013
153184,Expired,Plus2013,,24-Jun-2013
153185,Expired,Plus2013,,24-Jun-2013
153186,Expired,Plus2013,,24-Jun-2013
153187,Expired,Plus2013,,24-Jun-2013
153188,Expired,Plus2013,,24-Jun-2013
153189,Expired,Plus2013,,24-Jun-2013
153190,Expired,Plus2013,,24-Jun-2013
153191,Expired,Plus2013,,24-Jun-2013
153192,Expired,Plus2013,,24-Jun-2013
153193,Expired,Plus2013,,24-Jun-2013
153194,Expired,Plus2013,,24-Jun-2013
153195,Expired,Plus2013,,24-Jun-2013
153196,Expired,Plus2013,,24-Jun-2013
153197,Expired,Plus2013,,24-Jun-2013
153198,Expired,Plus2013,,24-Jun-2013
153199,Expired,Plus2013,,24-Jun-2013
153200,Cancelled,Plus2013,,24-Jun-2013
153201,Expired,Plus2013,,24-Jun-2013
153202,Expired,Plus2013,,24-Jun-2013
153203,Cancelled,Plus2013,,24-Jun-2013
153204,Expired,Plus2013,,24-Jun-2013
153205,Active,Plus2013,9-Jul-2013,24-Jun-2013
153206,Expired,Plus2013,,24-Jun-2013
153207,Expired,Plus2013,,24-Jun-2013
153208,Expired,Plus2013,,24-Jun-2013
153209,Expired,Plus2013,,24-Jun-2013
153210,Cancelled,Plus2013,,24-Jun-2013
153211,Expired,Plus2013,,24-Jun-2013
153212,Active,Plus2013,28-Jun-2013,24-Jun-2013
153213,Expired,Plus2013,,24-Jun-2013
153214,Cancelled,Plus2013,,24-Jun-2013
153215,Expired,Plus2013,,24-Jun-2013
153216,Expired,Plus2013,,24-Jun-2013
153218,Expired,Plus2013,,24-Jun-2013
153219,Expired,Plus2013,,24-Jun-2013
153221,Expired,Plus2013,,24-Jun-2013
153222,Expired,Plus2013,,24-Jun-2013
153223,Expired,Plus2013,,24-Jun-2013
153224,Active,Plus2013,22-Jul-2013,24-Jun-2013
153225,Expired,Plus2013,,24-Jun-2013
153226,Expired,Plus2013,,24-Jun-2013
153227,Expired,Plus2013,,24-Jun-2013
153228,Expired,Plus2013,,24-Jun-2013
153229,Expired,Plus2013,,24-Jun-2013
153230,Expired,Plus2013,,24-Jun-2013
153231,Expired,Plus2013,,24-Jun-2013
153232,Expired,Salesforce2012,,24-Jun-2013
153233,Expired,Plus2013,,24-Jun-2013
153234,Expired,Plus2013,,24-Jun-2013
153235,Expired,Plus2013,,24-Jun-2013
153236,Active,Plus2013,17-Jul-2013,24-Jun-2013
153237,Expired,Plus2013,,24-Jun-2013
153238,Trialing,Plus2013,,24-Jun-2013
153239,Active,Plus2013,2-Jul-2013,24-Jun-2013
153240,Expired,Plus2013,,24-Jun-2013
153241,Expired,Plus2013,,24-Jun-2013
153242,Active,Plus2013,8-Jul-2013,24-Jun-2013
153243,Expired,Plus2013,,24-Jun-2013
153244,Expired,Plus2013,,24-Jun-2013
153245,Expired,Plus2013,,24-Jun-2013
153246,Expired,Plus2013,,24-Jun-2013
153247,Expired,Plus2013,,24-Jun-2013
153248,Expired,Plus2013,,24-Jun-2013
153249,Expired,Plus2013,,24-Jun-2013
153250,Expired,Plus2013,,24-Jun-2013
153251,Active,Plus2013,15-Jul-2013,24-Jun-2013
153252,Expired,Plus2013,,24-Jun-2013
153253,Expired,Plus2013,,24-Jun-2013
153254,Expired,Plus2013,,24-Jun-2013
153255,Expired,Plus2013,,24-Jun-2013
153256,Expired,Plus2013,,24-Jun-2013
153257,Expired,Plus2013,,24-Jun-2013
153258,Expired,Plus2013,,24-Jun-2013
153259,Expired,Plus2013,,24-Jun-2013
153260,Active,Plus2013,1-Aug-2013,24-Jun-2013
153262,Expired,Plus2013,,24-Jun-2013
153263,Expired,Plus2013,,24-Jun-2013
153264,Expired,Plus2013,,24-Jun-2013
153265,Expired,Plus2013,,24-Jun-2013
153266,Expired,Plus2013,,24-Jun-2013
153267,Active,Plus2013,23-Jul-2013,24-Jun-2013
153268,Expired,Plus2013,,25-Jun-2013
153271,Expired,Plus2013,,25-Jun-2013
153272,Expired,Plus2013,,25-Jun-2013
153274,Expired,Plus2013,,25-Jun-2013
153275,Expired,Plus2013,,25-Jun-2013
153276,Expired,Plus2013,,25-Jun-2013
153277,Expired,Plus2013,,25-Jun-2013
153278,Expired,Plus2013,,25-Jun-2013
153279,Expired,Plus2013,,25-Jun-2013
153280,Expired,Plus2013,,25-Jun-2013
153281,Expired,Plus2013,,25-Jun-2013
153282,Expired,Plus2013,,25-Jun-2013
153283,Expired,Plus2013,,25-Jun-2013
153284,Expired,Plus2013,,25-Jun-2013
153285,Expired,Plus2013,,25-Jun-2013
153286,Expired,Plus2013,,25-Jun-2013
153287,Expired,Plus2013,,25-Jun-2013
153288,Expired,Plus2013,,25-Jun-2013
153289,Expired,Plus2013,,25-Jun-2013
153290,Expired,Plus2013,,25-Jun-2013
153292,Expired,Plus2013,,25-Jun-2013
153293,Active,Plus2013,5-Jul-2013,25-Jun-2013
153294,Expired,Plus2013,,25-Jun-2013
153295,Expired,Plus2013,,25-Jun-2013
153296,Expired,Plus2013,,25-Jun-2013
153297,Expired,Plus2013,,25-Jun-2013
153298,Expired,Plus2013,,25-Jun-2013
153299,Expired,Plus2013,,25-Jun-2013
153300,Expired,Plus2013,,25-Jun-2013
153301,Expired,Plus2013,,25-Jun-2013
153302,Expired,Plus2013,,25-Jun-2013
153303,Expired,Plus2013,,25-Jun-2013
153304,Expired,Plus2013,,25-Jun-2013
153305,Active,Plus2013,26-Jun-2013,25-Jun-2013
153306,Expired,Plus2013,,25-Jun-2013
153307,Cancelled,Plus2013,,25-Jun-2013
153308,Expired,Plus2013,,25-Jun-2013
153309,Expired,Plus2013,,25-Jun-2013
153310,Expired,Plus2013,,25-Jun-2013
153311,Expired,Plus2013,,25-Jun-2013
153312,Expired,Plus2013,,25-Jun-2013
153313,Cancelled,Plus2013,,25-Jun-2013
153314,Expired,Plus2013,,25-Jun-2013
153315,Expired,Plus2013,,25-Jun-2013
153316,Expired,Plus2013,,25-Jun-2013
153317,Active,Starter2013 - $36,10-Jul-2013,25-Jun-2013
153318,Active,Plus2013,10-Jul-2013,25-Jun-2013
153319,Expired,Plus2013,,25-Jun-2013
153320,Expired,Plus2013,,25-Jun-2013
153321,Expired,Plus2013,,25-Jun-2013
153322,Expired,Plus2013,,25-Jun-2013
153323,Cancelled,Plus2013,,25-Jun-2013
153324,Cancelled,Plus2013,,25-Jun-2013
153325,Expired,Plus2013,,25-Jun-2013
153326,Active,Starter2013 - $36,28-Jun-2013,25-Jun-2013
153328,Expired,Plus2013,,25-Jun-2013
153329,Expired,Plus2013,,25-Jun-2013
153330,Expired,Plus2013,,25-Jun-2013
153331,Expired,Plus2013,,25-Jun-2013
153332,Expired,Plus2013,,25-Jun-2013
153333,Active,Plus2013,10-Jul-2013,25-Jun-2013
153334,Expired,Plus2013,,25-Jun-2013
153335,Expired,Plus2013,,25-Jun-2013
153336,Expired,Plus2013,,25-Jun-2013
153338,Expired,Plus2013,,25-Jun-2013
153339,Expired,Plus2013,,25-Jun-2013
153340,Expired,Plus2013,,25-Jun-2013
153341,Expired,Plus2013,,25-Jun-2013
153342,Expired,Plus2013,,25-Jun-2013
153343,Expired,Plus2013,,25-Jun-2013
153344,Expired,Plus2013,,25-Jun-2013
153345,Expired,Plus2013,,25-Jun-2013
153346,Expired,Plus2013,,25-Jun-2013
153348,Expired,Plus2013,,25-Jun-2013
153349,Cancelled,Plus2013,,25-Jun-2013
153350,Expired,Plus2013,,25-Jun-2013
153351,Expired,Plus2013,,25-Jun-2013
153352,Expired,Plus2013,,25-Jun-2013
153353,Active,Plus2013,14-Aug-2013,25-Jun-2013
153354,Active,Plus2013,8-Jul-2013,25-Jun-2013
153355,Expired,Plus2013,,25-Jun-2013
153356,Expired,Plus2013,,25-Jun-2013
153357,Expired,Plus2013,,25-Jun-2013
153358,Active,Plus2013,8-Jul-2013,25-Jun-2013
153359,Expired,Plus2013,,25-Jun-2013
153360,Expired,Plus2013,,25-Jun-2013
153361,Expired,Plus2013,,25-Jun-2013
153362,Expired,Plus2013,,25-Jun-2013
153363,Expired,Plus2013,,25-Jun-2013
153364,Expired,Plus2013,,25-Jun-2013
153365,Expired,Plus2013,,25-Jun-2013
153366,Expired,Plus2013,,25-Jun-2013
153367,Expired,Plus2013,,25-Jun-2013
153368,Expired,Plus2013,,25-Jun-2013
153369,Expired,Plus2013,,25-Jun-2013
153370,Expired,Plus2013,,25-Jun-2013
153371,Expired,Plus2013,,25-Jun-2013
153372,Expired,Plus2013,,25-Jun-2013
153373,Expired,Plus2013,,25-Jun-2013
153374,Active,Starter2013 - $36,15-Jul-2013,25-Jun-2013
153375,Expired,Plus2013,,25-Jun-2013
153376,Expired,Plus2013,,25-Jun-2013
153377,Expired,Plus2013,,25-Jun-2013
153378,Expired,Plus2013,,25-Jun-2013
153379,Expired,Plus2013,,25-Jun-2013
153380,Expired,Plus2013,,25-Jun-2013
153381,Expired,Plus2013,,25-Jun-2013
153382,Expired,Plus2013,,25-Jun-2013
153383,Cancelled,Plus2013,,25-Jun-2013
153385,Expired,Plus2013,,25-Jun-2013
153386,Active,Plus2013,27-Jun-2013,25-Jun-2013
153387,Expired,Plus2013,,25-Jun-2013
153389,Expired,Plus2013,,25-Jun-2013
153390,Expired,Plus2013,,25-Jun-2013
153391,Expired,Plus2013,,25-Jun-2013
153392,Expired,Plus2013,,25-Jun-2013
153393,Active,Plus2013,25-Jul-2013,25-Jun-2013
153394,Expired,Plus2013,,25-Jun-2013
153396,Active,Plus2013,2-Jul-2013,25-Jun-2013
153397,Expired,Plus2013,,25-Jun-2013
153398,Active,Plus2013,29-Jul-2013,25-Jun-2013
153399,Past Due,Plus2013,17-Jul-2013,25-Jun-2013
153400,Active,Starter2013 - $36,13-Jul-2013,25-Jun-2013
153402,Expired,Plus2013,,25-Jun-2013
153403,Cancelled,Plus2013,,25-Jun-2013
153404,Expired,Plus2013,,25-Jun-2013
153405,Active,Starter2013 - $36,10-Jul-2013,25-Jun-2013
153406,Expired,Plus2013,,25-Jun-2013
153407,Expired,Plus2013,,25-Jun-2013
153408,Expired,Plus2013,,25-Jun-2013
153409,Expired,Plus2013,,25-Jun-2013
153410,Expired,Plus2013,,25-Jun-2013
153411,Expired,Plus2013,,26-Jun-2013
153412,Expired,Plus2013,,26-Jun-2013
153413,Expired,Plus2013,,26-Jun-2013
153414,Expired,Plus2013,,26-Jun-2013
153415,Active,Plus2013,26-Jun-2013,26-Jun-2013
153416,Expired,Plus2013,,26-Jun-2013
153417,Cancelled,Plus2013,,26-Jun-2013
153418,Expired,Plus2013,,26-Jun-2013
153419,Expired,Plus2013,,26-Jun-2013
153420,Expired,Plus2013,,26-Jun-2013
153421,Expired,Plus2013,,26-Jun-2013
153422,Expired,Plus2013,,26-Jun-2013
153423,Expired,Plus2013,,26-Jun-2013
153424,Expired,Plus2013,,26-Jun-2013
153425,Expired,Plus2013,,26-Jun-2013
153426,Expired,Plus2013,,26-Jun-2013
153427,Expired,Plus2013,,26-Jun-2013
153428,Expired,Plus2013,,26-Jun-2013
153429,Expired,Plus2013,,26-Jun-2013
153430,Expired,Plus2013,,26-Jun-2013
153431,Expired,Plus2013,,26-Jun-2013
153432,Expired,Plus2013,,26-Jun-2013
153433,Expired,Plus2013,,26-Jun-2013
153434,Expired,Plus2013,,26-Jun-2013
153435,Cancelled,Plus2013,,26-Jun-2013
153436,Active,Starter2013 - $36,23-Jul-2013,26-Jun-2013
153437,Expired,Plus2013,,26-Jun-2013
153438,Expired,Plus2013,,26-Jun-2013
153439,Expired,Plus2013,,26-Jun-2013
153440,Expired,Plus2013,,26-Jun-2013
153441,Expired,Plus2013,,26-Jun-2013
153442,Expired,Plus2013,,26-Jun-2013
153443,Expired,Plus2013,,26-Jun-2013
153444,Expired,Plus2013,,26-Jun-2013
153445,Expired,Plus2013,,26-Jun-2013
153446,Expired,Plus2013,,26-Jun-2013
153447,Expired,Plus2013,,26-Jun-2013
153449,Expired,Plus2013,,26-Jun-2013
153450,Expired,Plus2013,,26-Jun-2013
153451,Expired,Plus2013,,26-Jun-2013
153452,Expired,Plus2013,,26-Jun-2013
153453,Expired,Plus2013,,26-Jun-2013
153454,Expired,Plus2013,,26-Jun-2013
153455,Expired,Plus2013,,26-Jun-2013
153456,Expired,Plus2013,,26-Jun-2013
153457,Expired,Plus2013,,26-Jun-2013
153458,Expired,Plus2013,,26-Jun-2013
153459,Active,Starter2013 - $36,9-Jul-2013,26-Jun-2013
153460,Expired,Plus2013,,26-Jun-2013
153461,Expired,Plus2013,,26-Jun-2013
153463,Expired,Plus2013,,26-Jun-2013
153464,Expired,Plus2013,,26-Jun-2013
153465,Active,Plus2013,1-Jul-2013,26-Jun-2013
153466,Expired,Plus2013,,26-Jun-2013
153467,Expired,Plus2013,,26-Jun-2013
153468,Expired,Plus2013,,26-Jun-2013
153469,Expired,Plus2013,,26-Jun-2013
153470,Expired,Plus2013,,26-Jun-2013
153472,Expired,Plus2013,,26-Jun-2013
153474,Expired,Plus2013,,26-Jun-2013
153475,Expired,Plus2013,,26-Jun-2013
153476,Expired,Plus2013,,26-Jun-2013
153477,Expired,Plus2013,,26-Jun-2013
153478,Trialing,Plus2013,,26-Jun-2013
153479,Expired,Plus2013,,26-Jun-2013
153480,Active,Plus2013,12-Jul-2013,26-Jun-2013
153481,Expired,Plus2013,,26-Jun-2013
153482,Expired,Plus2013,,26-Jun-2013
153483,Expired,Plus2013,,26-Jun-2013
153484,Expired,Plus2013,,26-Jun-2013
153485,Expired,Plus2013,,26-Jun-2013
153486,Expired,Plus2013,,26-Jun-2013
153487,Expired,Plus2013,,26-Jun-2013
153488,Expired,Plus2013,,26-Jun-2013
153489,Active,Starter2013 - $36,16-Jul-2013,26-Jun-2013
153490,Expired,Plus2013,,26-Jun-2013
153491,Expired,Plus2013,,26-Jun-2013
153492,Expired,Plus2013,,26-Jun-2013
153493,Expired,Plus2013,,26-Jun-2013
153494,Expired,Plus2013,,26-Jun-2013
153496,Expired,Plus2013,,26-Jun-2013
153497,Expired,Plus2013,,26-Jun-2013
153498,Expired,Plus2013,,26-Jun-2013
153500,Expired,Plus2013,,26-Jun-2013
153501,Expired,Plus2013,,26-Jun-2013
153502,Expired,Plus2013,,26-Jun-2013
153503,Expired,Plus2013,,26-Jun-2013
153505,Expired,Plus2013,,26-Jun-2013
153506,Expired,Plus2013,,26-Jun-2013
153507,Expired,Plus2013,,26-Jun-2013
153508,Expired,Plus2013,,26-Jun-2013
153509,Expired,Plus2013,,26-Jun-2013
153510,Expired,Plus2013,,26-Jun-2013
153511,Expired,Plus2013,,26-Jun-2013
153512,Expired,Plus2013,,26-Jun-2013
